transaction_id,from_account,to_account,amount,date,method,fir_number,pattern,is_synthetic
TXN01835,VAC0477,AC0006,356649.0,2024-01-29,NEFT,FIR-2024-MYS-1066,deposit,True
TXN01836,AC0006,AC0023,274230.58,2024-01-28,NEFT,FIR-2024-MYS-1066,layering,True
TXN01837,AC0023,AC0044,260042.0,2024-01-29,RTGS,FIR-2024-MYS-1066,layering,True
TXN01838,AC0044,COA018,246852.83,2024-01-31,NEFT,FIR-2024-MYS-1066,cashout,True
TXN01839,VAC0478,AC0012,44867.87,2024-11-09,IMPS,FIR-2024-BEL-1068,structuring,True
TXN01840,VAC0478,AC0012,41081.57,2024-11-10,UPI,FIR-2024-BEL-1068,structuring,True
TXN01841,VAC0478,AC0012,41193.21,2024-11-10,IMPS,FIR-2024-BEL-1068,structuring,True
TXN01842,VAC0478,AC0012,44593.38,2024-11-12,UPI,FIR-2024-BEL-1068,structuring,True
TXN01843,VAC0478,AC0012,12898.97,2024-11-14,UPI,FIR-2024-BEL-1068,structuring,True
TXN01844,VAC0479,AC0012,184635.0,2024-11-09,IMPS,FIR-2024-BEL-1068,deposit,True
TXN01845,VAC0479,AC0012,92317.5,2024-11-11,NEFT,FIR-2024-BEL-1068,deposit,True
TXN01846,VAC0480,AC0005,25508.0,2024-02-20,IMPS,FIR-2024-DHA-1072,deposit,True
TXN01847,VAC0480,AC0005,25508.0,2024-02-18,IMPS,FIR-2024-DHA-1072,deposit,True
TXN01848,VAC0481,AC0030,20749.5,2024-10-25,UPI,FIR-2024-DAK-1075,deposit,True
TXN01849,VAC0482,AC0030,20749.5,2024-10-23,UPI,FIR-2024-DAK-1075,deposit,True
TXN01850,VAC0482,AC0030,20749.5,2024-10-24,UPI,FIR-2024-DAK-1075,deposit,True
TXN01851,VAC0483,AC0024,41629.83,2025-01-11,IMPS,FIR-2025-SHI-1078,structuring,True
TXN01852,VAC0483,AC0024,47189.21,2025-01-13,UPI,FIR-2025-SHI-1078,structuring,True
TXN01853,VAC0483,AC0024,41819.22,2025-01-13,UPI,FIR-2025-SHI-1078,structuring,True
TXN01854,VAC0483,AC0024,40323.44,2025-01-13,IMPS,FIR-2025-SHI-1078,structuring,True
TXN01855,VAC0483,AC0024,45619.34,2025-01-14,IMPS,FIR-2025-SHI-1078,structuring,True
TXN01856,VAC0483,AC0024,47475.7,2025-01-15,UPI,FIR-2025-SHI-1078,structuring,True
TXN01857,VAC0483,AC0024,48877.37,2025-01-16,IMPS,FIR-2025-SHI-1078,structuring,True
TXN01858,VAC0483,AC0024,46331.9,2025-01-17,UPI,FIR-2025-SHI-1078,structuring,True
TXN01859,VAC0484,AC0004,1744151.0,2024-06-06,NEFT,FIR-2024-BAG-1090,deposit,True
TXN01860,AC0004,AC0007,1338638.28,2024-06-04,RTGS,FIR-2024-BAG-1090,layering,True
TXN01861,AC0007,AC0030,1183539.15,2024-06-04,RTGS,FIR-2024-BAG-1090,layering,True
TXN01862,VAC0485,AC0019,40867.06,2025-05-31,UPI,FIR-2025-RAI-1091,structuring,True
TXN01863,VAC0485,AC0019,42476.02,2025-06-01,UPI,FIR-2025-RAI-1091,structuring,True
TXN01864,VAC0485,AC0019,10661.42,2025-06-01,UPI,FIR-2025-RAI-1091,structuring,True
TXN01865,VAC0486,AC0019,94004.5,2025-06-03,NEFT,FIR-2025-RAI-1091,deposit,True
TXN01866,VAC0486,AC0019,47002.25,2025-05-31,UPI,FIR-2025-RAI-1091,deposit,True
TXN01867,AC0019,AC0055,155235.63,2025-06-02,NEFT,FIR-2025-RAI-1091,layering,True
TXN01868,AC0055,AC0028,125721.88,2025-06-02,IMPS,FIR-2025-RAI-1091,layering,True
TXN01869,AC0028,AC0043,102976.22,2025-06-04,NEFT,FIR-2025-RAI-1091,layering,True
TXN01870,AC0043,COA002,96333.82,2025-06-04,NEFT,FIR-2025-RAI-1091,cashout,True
TXN01871,VAC0487,AC0017,218692.0,2025-12-05,NEFT,FIR-2025-BEN-1094,deposit,True
TXN01872,VAC0487,AC0017,109346.0,2025-12-02,NEFT,FIR-2025-BEN-1094,deposit,True
TXN01873,AC0017,AC0016,164974.91,2025-12-04,IMPS,FIR-2025-BEN-1094,layering,True
TXN01874,VAC0488,AC0036,292419.5,2025-08-23,RTGS,FIR-2025-MAN-1100,deposit,True
TXN01875,AC0036,AC0028,509108.31,2025-08-24,RTGS,FIR-2025-MAN-1100,layering,True
TXN01876,AC0028,AC0039,444976.12,2025-08-24,NEFT,FIR-2025-MAN-1100,layering,True
TXN01877,AC0039,AC0031,415810.86,2025-08-25,NEFT,FIR-2025-MAN-1100,layering,True
TXN01878,AC0031,COA007,400677.03,2025-08-27,RTGS,FIR-2025-MAN-1100,cashout,True
TXN01879,VAC0489,AC0026,193414.5,2025-03-09,NEFT,FIR-2025-BEL-1101,deposit,True
TXN01880,AC0026,AC0007,315403.13,2025-03-12,RTGS,FIR-2025-BEL-1101,layering,True
TXN01881,AC0007,AC0029,264067.08,2025-03-12,RTGS,FIR-2025-BEL-1101,layering,True
TXN01882,AC0029,COA014,241606.1,2025-03-13,NEFT,FIR-2025-BEL-1101,cashout,True
TXN01883,VAC0490,AC0011,153823.0,2025-11-17,IMPS,FIR-2025-KAL-1107,deposit,True
TXN01884,VAC0490,AC0011,76911.5,2025-11-14,IMPS,FIR-2025-KAL-1107,deposit,True
TXN01885,VAC0491,AC0011,76911.5,2025-11-15,NEFT,FIR-2025-KAL-1107,deposit,True
TXN01886,AC0011,AC0050,278572.52,2025-11-15,RTGS,FIR-2025-KAL-1107,layering,True
TXN01887,AC0050,AC0057,227948.06,2025-11-15,NEFT,FIR-2025-KAL-1107,layering,True
TXN01888,AC0057,AC0031,198347.77,2025-11-15,NEFT,FIR-2025-KAL-1107,layering,True
TXN01889,AC0031,COA020,186344.93,2025-11-17,IMPS,FIR-2025-KAL-1107,cashout,True
TXN01890,VAC0492,AC0006,43659.28,2024-12-29,UPI,FIR-2025-DAK-1109,structuring,True
TXN01891,VAC0492,AC0006,44235.22,2024-12-30,IMPS,FIR-2025-DAK-1109,structuring,True
TXN01892,VAC0492,AC0006,48852.71,2024-12-30,IMPS,FIR-2025-DAK-1109,structuring,True
TXN01893,VAC0492,AC0006,49292.42,2024-12-31,IMPS,FIR-2025-DAK-1109,structuring,True
TXN01894,VAC0492,AC0006,42403.41,2024-12-31,UPI,FIR-2025-DAK-1109,structuring,True
TXN01895,VAC0492,AC0006,22101.97,2025-01-02,UPI,FIR-2025-DAK-1109,structuring,True
TXN01896,AC0006,AC0050,193876.41,2024-12-30,IMPS,FIR-2025-DAK-1109,layering,True
TXN01897,AC0050,COA013,162011.35,2024-12-31,IMPS,FIR-2025-DAK-1109,cashout,True
TXN01898,VAC0493,AC0004,104400.5,2024-05-03,NEFT,FIR-2024-VIJ-1111,deposit,True
TXN01899,VAC0493,AC0004,104400.5,2024-05-01,NEFT,FIR-2024-VIJ-1111,deposit,True
TXN01900,AC0004,AC0012,194234.77,2024-05-01,IMPS,FIR-2024-VIJ-1111,layering,True
TXN01901,AC0012,AC0037,172298.1,2024-05-02,IMPS,FIR-2024-VIJ-1111,layering,True
TXN01902,VAC0494,AC0031,156080.75,2024-10-18,IMPS,FIR-2024-KOL-1112,deposit,True
TXN01903,VAC0495,AC0031,156080.75,2024-10-20,IMPS,FIR-2024-KOL-1112,deposit,True
TXN01904,VAC0495,AC0031,156080.75,2024-10-19,IMPS,FIR-2024-KOL-1112,deposit,True
TXN01905,VAC0496,AC0001,259512.25,2025-07-03,NEFT,FIR-2025-KAL-1116,deposit,True
TXN01906,VAC0497,AC0001,519024.5,2025-07-04,NEFT,FIR-2025-KAL-1116,deposit,True
TXN01907,VAC0498,AC0028,41280.78,2025-02-10,UPI,FIR-2025-KAL-1117,structuring,True
TXN01908,VAC0498,AC0028,48211.81,2025-02-12,UPI,FIR-2025-KAL-1117,structuring,True
TXN01909,VAC0498,AC0028,46179.51,2025-02-12,UPI,FIR-2025-KAL-1117,structuring,True
TXN01910,VAC0498,AC0028,40044.83,2025-02-12,IMPS,FIR-2025-KAL-1117,structuring,True
TXN01911,VAC0498,AC0028,45902.43,2025-02-13,UPI,FIR-2025-KAL-1117,structuring,True
TXN01912,VAC0498,AC0028,20854.64,2025-02-13,UPI,FIR-2025-KAL-1117,structuring,True
TXN01913,VAC0499,AC0028,242474.0,2025-02-13,RTGS,FIR-2025-KAL-1117,deposit,True
TXN01914,AC0028,AC0033,364091.7,2025-02-12,NEFT,FIR-2025-KAL-1117,layering,True
TXN01915,AC0033,AC0023,346525.46,2025-02-12,RTGS,FIR-2025-KAL-1117,layering,True
TXN01916,AC0023,AC0053,302379.87,2025-02-13,RTGS,FIR-2025-KAL-1117,layering,True
TXN01917,VAC0500,AC0032,115897.0,2025-01-27,NEFT,FIR-2025-CHI-1121,deposit,True
TXN01918,VAC0501,AC0032,43223.59,2025-01-26,IMPS,FIR-2025-CHI-1121,structuring,True
TXN01919,VAC0501,AC0032,41971.59,2025-01-27,IMPS,FIR-2025-CHI-1121,structuring,True
TXN01920,VAC0501,AC0032,47605.63,2025-01-29,IMPS,FIR-2025-CHI-1121,structuring,True
TXN01921,VAC0501,AC0032,46292.52,2025-01-30,UPI,FIR-2025-CHI-1121,structuring,True
TXN01922,VAC0501,AC0032,48938.6,2025-01-30,IMPS,FIR-2025-CHI-1121,structuring,True
TXN01923,VAC0501,AC0032,3762.07,2025-01-31,UPI,FIR-2025-CHI-1121,structuring,True
TXN01924,AC0032,AC0002,376565.4,2025-01-28,NEFT,FIR-2025-CHI-1121,layering,True
TXN01925,AC0002,AC0004,347442.98,2025-01-30,RTGS,FIR-2025-CHI-1121,layering,True
TXN01926,VAC0502,AC0043,101884.5,2024-02-08,IMPS,FIR-2024-RAI-1123,deposit,True
TXN01927,VAC0502,AC0043,203769.0,2024-02-11,RTGS,FIR-2024-RAI-1123,deposit,True
TXN01928,AC0043,AC0041,155385.53,2024-02-09,NEFT,FIR-2024-RAI-1123,layering,True
TXN01929,VAC0503,AC0060,20915.75,2025-01-30,UPI,FIR-2025-UDU-1124,deposit,True
TXN01930,VAC0504,AC0060,20915.75,2025-01-28,UPI,FIR-2025-UDU-1124,deposit,True
TXN01931,AC0060,AC0002,71455.47,2025-01-30,IMPS,FIR-2025-UDU-1124,layering,True
TXN01932,AC0002,AC0050,66039.61,2025-01-30,IMPS,FIR-2025-UDU-1124,layering,True
TXN01933,AC0050,AC0028,62427.5,2025-01-30,NEFT,FIR-2025-UDU-1124,layering,True
TXN01934,AC0028,COA019,56137.16,2025-01-30,NEFT,FIR-2025-UDU-1124,cashout,True
TXN01935,VAC0505,AC0024,75319.25,2024-06-10,NEFT,FIR-2024-DAK-1128,deposit,True
TXN01936,VAC0506,AC0024,75319.25,2024-06-10,IMPS,FIR-2024-DAK-1128,deposit,True
TXN01937,VAC0506,AC0024,75319.25,2024-06-12,IMPS,FIR-2024-DAK-1128,deposit,True
TXN01938,AC0024,AC0047,285795.62,2024-06-11,NEFT,FIR-2024-DAK-1128,layering,True
TXN01939,AC0047,AC0021,232001.24,2024-06-11,RTGS,FIR-2024-DAK-1128,layering,True
TXN01940,AC0021,AC0050,196062.94,2024-06-13,NEFT,FIR-2024-DAK-1128,layering,True
TXN01941,AC0050,COA007,167950.66,2024-06-13,IMPS,FIR-2024-DAK-1128,cashout,True
TXN01942,VAC0507,AC0041,230200.0,2025-06-09,RTGS,FIR-2025-DAV-1129,deposit,True
TXN01943,VAC0507,AC0041,460400.0,2025-06-09,RTGS,FIR-2025-DAV-1129,deposit,True
TXN01944,AC0041,AC0040,392830.48,2025-06-08,NEFT,FIR-2025-DAV-1129,layering,True
TXN01945,VAC0508,AC0055,353000.0,2024-07-17,RTGS,FIR-2024-DAK-1132,deposit,True
TXN01946,VAC0508,AC0055,176500.0,2024-07-17,NEFT,FIR-2024-DAK-1132,deposit,True
TXN01947,AC0055,AC0017,271578.87,2024-07-20,RTGS,FIR-2024-DAK-1132,layering,True
TXN01948,AC0017,AC0048,249316.43,2024-07-22,RTGS,FIR-2024-DAK-1132,layering,True
TXN01949,AC0048,AC0059,241061.53,2024-07-23,RTGS,FIR-2024-DAK-1132,layering,True
TXN01950,AC0059,COA018,200573.52,2024-07-24,NEFT,FIR-2024-DAK-1132,cashout,True
TXN01951,VAC0509,AC0051,22077.0,2024-10-14,IMPS,FIR-2024-DAK-1136,deposit,True
TXN01952,VAC0509,AC0051,22077.0,2024-10-12,UPI,FIR-2024-DAK-1136,deposit,True
TXN01953,VAC0510,AC0051,11038.5,2024-10-13,UPI,FIR-2024-DAK-1136,deposit,True
TXN01954,VAC0510,AC0051,11038.5,2024-10-13,IMPS,FIR-2024-DAK-1136,deposit,True
TXN01955,VAC0511,AC0003,43092.76,2024-10-20,IMPS,FIR-2024-KAL-1137,structuring,True
TXN01956,VAC0511,AC0003,48480.65,2024-10-22,IMPS,FIR-2024-KAL-1137,structuring,True
TXN01957,VAC0511,AC0003,5605.6,2024-10-24,UPI,FIR-2024-KAL-1137,structuring,True
TXN01958,VAC0512,AC0003,48589.5,2024-10-22,UPI,FIR-2024-KAL-1137,deposit,True
TXN01959,AC0003,AC0017,179427.3,2024-10-23,IMPS,FIR-2024-KAL-1137,layering,True
TXN01960,AC0017,AC0011,163664.48,2024-10-23,IMPS,FIR-2024-KAL-1137,layering,True
TXN01961,AC0011,COA017,158751.48,2024-10-24,IMPS,FIR-2024-KAL-1137,cashout,True
TXN01962,VAC0513,AC0032,229298.5,2025-05-03,RTGS,FIR-2025-VIJ-1139,deposit,True
TXN01963,VAC0513,AC0032,229298.5,2025-05-06,RTGS,FIR-2025-VIJ-1139,deposit,True
TXN01964,VAC0514,AC0032,229298.5,2025-05-06,RTGS,FIR-2025-VIJ-1139,deposit,True
TXN01965,AC0032,AC0044,384955.98,2025-05-05,NEFT,FIR-2025-VIJ-1139,layering,True
TXN01966,AC0044,COA006,370003.29,2025-05-05,RTGS,FIR-2025-VIJ-1139,cashout,True
TXN01967,VAC0515,AC0051,30083.0,2024-06-06,UPI,FIR-2024-VIJ-1143,deposit,True
TXN01968,VAC0515,AC0051,30083.0,2024-06-04,IMPS,FIR-2024-VIJ-1143,deposit,True
TXN01969,AC0051,AC0058,51451.26,2024-06-05,IMPS,FIR-2024-VIJ-1143,layering,True
TXN01970,AC0058,AC0041,48127.48,2024-06-07,IMPS,FIR-2024-VIJ-1143,layering,True
TXN01971,AC0041,AC0054,40068.31,2024-06-07,UPI,FIR-2024-VIJ-1143,layering,True
TXN01972,VAC0516,AC0036,220005.0,2024-07-01,NEFT,FIR-2024-VIJ-1147,deposit,True
TXN01973,VAC0516,AC0036,220005.0,2024-07-01,NEFT,FIR-2024-VIJ-1147,deposit,True
TXN01974,AC0036,AC0021,393960.58,2024-07-02,RTGS,FIR-2024-VIJ-1147,layering,True
TXN01975,AC0021,AC0002,334178.66,2024-07-02,NEFT,FIR-2024-VIJ-1147,layering,True
TXN01976,VAC0517,AC0017,51445.5,2025-06-13,IMPS,FIR-2025-KAL-1152,deposit,True
TXN01977,VAC0517,AC0017,102891.0,2025-06-13,NEFT,FIR-2025-KAL-1152,deposit,True
TXN01978,AC0017,AC0033,82697.06,2025-06-15,NEFT,FIR-2025-KAL-1152,layering,True
TXN01979,AC0033,AC0038,79129.17,2025-06-15,NEFT,FIR-2025-KAL-1152,layering,True
TXN01980,VAC0518,AC0007,52244.25,2024-09-02,IMPS,FIR-2024-VIJ-1160,deposit,True
TXN01981,VAC0518,AC0007,104488.5,2024-09-02,NEFT,FIR-2024-VIJ-1160,deposit,True
TXN01982,VAC0519,AC0007,52244.25,2024-09-03,NEFT,FIR-2024-VIJ-1160,deposit,True
TXN01983,AC0007,AC0042,173948.13,2024-09-03,NEFT,FIR-2024-VIJ-1160,layering,True
TXN01984,AC0042,AC0058,144663.31,2024-09-03,IMPS,FIR-2024-VIJ-1160,layering,True
TXN01985,AC0058,AC0015,124935.89,2024-09-04,NEFT,FIR-2024-VIJ-1160,layering,True
TXN01986,AC0015,COA009,106552.32,2024-09-04,IMPS,FIR-2024-VIJ-1160,cashout,True
TXN01987,VAC0520,AC0046,115666.5,2024-05-07,NEFT,FIR-2024-BEN-1162,deposit,True
TXN01988,VAC0520,AC0046,115666.5,2024-05-08,IMPS,FIR-2024-BEN-1162,deposit,True
TXN01989,VAC0521,AC0046,42664.33,2024-05-05,UPI,FIR-2024-BEN-1162,structuring,True
TXN01990,VAC0521,AC0046,41952.58,2024-05-05,UPI,FIR-2024-BEN-1162,structuring,True
TXN01991,VAC0521,AC0046,44404.63,2024-05-07,UPI,FIR-2024-BEN-1162,structuring,True
TXN01992,VAC0521,AC0046,42383.62,2024-05-08,UPI,FIR-2024-BEN-1162,structuring,True
TXN01993,VAC0521,AC0046,43423.94,2024-05-09,UPI,FIR-2024-BEN-1162,structuring,True
TXN01994,VAC0521,AC0046,16503.9,2024-05-10,UPI,FIR-2024-BEN-1162,structuring,True
TXN01995,AC0046,AC0048,404719.85,2024-05-08,NEFT,FIR-2024-BEN-1162,layering,True
TXN01996,AC0048,AC0018,324022.69,2024-05-10,RTGS,FIR-2024-BEN-1162,layering,True
TXN01997,AC0018,COA009,308743.07,2024-05-11,NEFT,FIR-2024-BEN-1162,cashout,True
TXN01998,VAC0522,AC0052,116942.0,2025-03-14,IMPS,FIR-2025-BEN-1169,deposit,True
TXN01999,VAC0522,AC0052,58471.0,2025-03-13,IMPS,FIR-2025-BEN-1169,deposit,True
TXN02000,AC0052,AC0032,94436.58,2025-03-13,NEFT,FIR-2025-BEN-1169,layering,True
TXN02001,AC0032,COA011,86188.13,2025-03-13,IMPS,FIR-2025-BEN-1169,cashout,True
TXN02002,VAC0523,AC0052,384209.25,2025-07-16,NEFT,FIR-2025-BAL-1170,deposit,True
TXN02003,VAC0524,AC0052,384209.25,2025-07-14,RTGS,FIR-2025-BAL-1170,deposit,True
TXN02004,VAC0524,AC0052,384209.25,2025-07-16,RTGS,FIR-2025-BAL-1170,deposit,True
TXN02005,AC0052,AC0046,1394450.43,2025-07-15,RTGS,FIR-2025-BAL-1170,layering,True
TXN02006,AC0046,COA007,1187356.4,2025-07-16,RTGS,FIR-2025-BAL-1170,cashout,True
TXN02007,VAC0525,AC0022,102823.5,2025-04-02,NEFT,FIR-2025-BEN-1171,deposit,True
TXN02008,VAC0526,AC0022,102823.5,2025-04-02,NEFT,FIR-2025-BEN-1171,deposit,True
TXN02009,AC0022,AC0002,352620.8,2025-04-03,NEFT,FIR-2025-BEN-1171,layering,True
TXN02010,AC0002,AC0060,333191.63,2025-04-04,RTGS,FIR-2025-BEN-1171,layering,True
TXN02011,AC0060,COA012,317688.84,2025-04-06,RTGS,FIR-2025-BEN-1171,cashout,True
TXN02012,VAC0527,AC0045,224742.0,2025-03-26,RTGS,FIR-2025-DAV-1174,deposit,True
TXN02013,AC0045,AC0053,211228.91,2025-03-28,NEFT,FIR-2025-DAV-1174,layering,True
TXN02014,AC0053,COA014,185748.74,2025-03-30,IMPS,FIR-2025-DAV-1174,cashout,True
TXN02015,VAC0528,AC0029,71773.0,2024-01-14,IMPS,FIR-2024-MYS-1175,deposit,True
TXN02016,VAC0528,AC0029,71773.0,2024-01-15,IMPS,FIR-2024-MYS-1175,deposit,True
TXN02017,AC0029,AC0017,55148.07,2024-01-14,NEFT,FIR-2024-MYS-1175,layering,True
TXN02018,AC0017,AC0015,51611.04,2024-01-14,IMPS,FIR-2024-MYS-1175,layering,True
TXN02019,AC0015,COA025,48912.64,2024-01-14,IMPS,FIR-2024-MYS-1175,cashout,True
TXN02020,VAC0529,AC0012,361531.0,2024-04-06,NEFT,FIR-2024-KAL-1179,deposit,True
TXN02021,VAC0529,AC0012,361531.0,2024-04-07,NEFT,FIR-2024-KAL-1179,deposit,True
TXN02022,AC0012,AC0049,306734.17,2024-04-08,RTGS,FIR-2024-KAL-1179,layering,True
TXN02023,VAC0530,AC0028,214371.5,2025-02-08,NEFT,FIR-2025-HAS-1196,deposit,True
TXN02024,VAC0531,AC0028,107185.75,2025-02-08,IMPS,FIR-2025-HAS-1196,deposit,True
TXN02025,VAC0531,AC0028,214371.5,2025-02-08,NEFT,FIR-2025-HAS-1196,deposit,True
TXN02026,AC0028,AC0013,402633.06,2025-02-10,NEFT,FIR-2025-HAS-1196,layering,True
TXN02027,AC0013,AC0038,366725.54,2025-02-11,RTGS,FIR-2025-HAS-1196,layering,True
TXN02028,AC0038,COA019,316696.7,2025-02-12,RTGS,FIR-2025-HAS-1196,cashout,True
TXN02029,VAC0532,AC0030,160532.5,2025-10-25,IMPS,FIR-2025-VIJ-1197,deposit,True
TXN02030,VAC0532,AC0030,80266.25,2025-10-27,IMPS,FIR-2025-VIJ-1197,deposit,True
TXN02031,VAC0533,AC0030,160532.5,2025-10-26,NEFT,FIR-2025-VIJ-1197,deposit,True
TXN02032,VAC0534,AC0045,74677.5,2024-09-18,NEFT,FIR-2024-RAI-1199,deposit,True
TXN02033,VAC0535,AC0045,74677.5,2024-09-18,IMPS,FIR-2024-RAI-1199,deposit,True
TXN02034,VAC0535,AC0045,74677.5,2024-09-18,IMPS,FIR-2024-RAI-1199,deposit,True
TXN02035,AC0045,AC0005,124178.74,2024-09-20,NEFT,FIR-2024-RAI-1199,layering,True
TXN02036,AC0005,AC0042,109458.42,2024-09-20,IMPS,FIR-2024-RAI-1199,layering,True
TXN02037,AC0042,AC0030,100057.78,2024-09-22,NEFT,FIR-2024-RAI-1199,layering,True
TXN02038,AC0002,AC0004,105926.69,2024-11-26,NEFT,FIR-2024-BEL-0054,circular,True
TXN02039,AC0004,AC0006,105343.18,2024-11-29,IMPS,FIR-2024-BEL-0054,circular,True
TXN02040,AC0006,AC0007,98896.56,2024-12-01,IMPS,FIR-2024-BEL-0054,circular,True
TXN02041,AC0007,AC0002,98360.4,2024-12-04,NEFT,FIR-2024-BEL-0054,circular,True
TXN02042,AC0001,AC0006,126899.66,2024-11-24,NEFT,FIR-2024-BAL-0086,circular,True
TXN02043,AC0006,AC0009,122572.67,2024-11-27,NEFT,FIR-2024-BAL-0086,circular,True
TXN02044,AC0009,AC0010,131683.78,2024-11-28,IMPS,FIR-2024-BAL-0086,circular,True
TXN02045,AC0010,AC0001,130080.38,2024-11-30,IMPS,FIR-2024-BAL-0086,circular,True
TXN02046,AC0007,AC0011,89205.12,2024-01-19,NEFT,FIR-2024-BEN-0089,circular,True
TXN02047,AC0011,AC0012,80727.59,2024-01-22,NEFT,FIR-2024-BEN-0089,circular,True
TXN02048,AC0012,AC0014,87757.38,2024-01-25,NEFT,FIR-2024-BEN-0089,circular,True
TXN02049,AC0014,AC0007,88510.2,2024-01-26,NEFT,FIR-2024-BEN-0089,circular,True
TXN02050,AC0004,AC0009,68902.58,2025-06-10,IMPS,FIR-2025-VIJ-0048,circular,True
TXN02051,AC0009,AC0011,73791.98,2025-06-13,NEFT,FIR-2025-VIJ-0048,circular,True
TXN02052,AC0011,AC0014,70086.13,2025-06-15,NEFT,FIR-2025-VIJ-0048,circular,True
TXN02053,AC0014,AC0004,70289.92,2025-06-17,NEFT,FIR-2025-VIJ-0048,circular,True
TXN02054,AC0003,AC0004,65515.64,2024-02-27,IMPS,FIR-2024-UDU-0034,circular,True
TXN02055,AC0004,AC0008,61488.81,2024-02-28,NEFT,FIR-2024-UDU-0034,circular,True
TXN02056,AC0008,AC0014,62204.46,2024-03-02,IMPS,FIR-2024-UDU-0034,circular,True
TXN02057,AC0014,AC0003,66687.11,2024-03-03,NEFT,FIR-2024-UDU-0034,circular,True
TXN02058,AC0003,AC0007,130911.74,2025-03-03,IMPS,FIR-2025-HAS-0278,circular,True
TXN02059,AC0007,AC0010,135195.44,2025-03-05,NEFT,FIR-2025-HAS-0278,circular,True
TXN02060,AC0010,AC0012,133575.0,2025-03-06,NEFT,FIR-2025-HAS-0278,circular,True
TXN02061,AC0012,AC0003,129259.55,2025-03-08,IMPS,FIR-2025-HAS-0278,circular,True
TXN02062,VAC0375,VAC0030,22351.24,2024-12-09,IMPS,,normal,True
TXN02063,AC0002,VAC0225,8583.99,2025-05-12,UPI,,normal,True
TXN02064,COA011,VAC0107,24048.86,2025-04-15,IMPS,,normal,True
TXN02065,AC0041,VAC0283,6292.67,2025-01-13,UPI,,normal,True
TXN02066,VAC0373,VAC0182,16404.71,2024-09-18,IMPS,,normal,True
TXN02067,VAC0037,VAC0075,28669.23,2024-03-11,IMPS,,normal,True
TXN02068,VAC0428,VAC0516,20047.78,2024-08-14,UPI,,normal,True
TXN02069,AC0050,VAC0329,19199.86,2024-04-05,UPI,,normal,True
TXN02070,VAC0074,VAC0341,8888.78,2025-02-16,IMPS,,normal,True
TXN02071,VAC0454,VAC0475,25967.32,2025-10-21,UPI,,normal,True
TXN02072,VAC0519,VAC0472,9062.34,2025-12-18,IMPS,,normal,True
TXN02073,VAC0428,VAC0452,2172.98,2025-07-11,UPI,,normal,True
TXN02074,VAC0036,VAC0091,6463.22,2024-07-05,UPI,,normal,True
TXN02075,VAC0023,AC0026,28238.68,2025-04-11,UPI,,normal,True
TXN02076,VAC0353,VAC0212,27246.5,2024-08-12,UPI,,normal,True
TXN02077,VAC0057,VAC0379,3479.09,2025-11-09,IMPS,,normal,True
TXN02078,VAC0400,VAC0295,1479.67,2024-10-26,UPI,,normal,True
TXN02079,VAC0475,VAC0258,16707.8,2024-11-19,IMPS,,normal,True
TXN02080,VAC0123,VAC0010,8743.68,2025-03-09,UPI,,normal,True
TXN02081,VAC0303,VAC0367,17308.43,2025-05-25,UPI,,normal,True
TXN02082,VAC0265,VAC0448,12489.48,2025-05-24,UPI,,normal,True
TXN02083,VAC0241,VAC0292,24418.06,2025-07-04,IMPS,,normal,True
TXN02084,VAC0455,VAC0180,23440.65,2024-06-13,IMPS,,normal,True
TXN02085,VAC0446,VAC0092,23767.86,2025-07-10,IMPS,,normal,True
TXN02086,VAC0338,VAC0481,2217.39,2025-07-21,IMPS,,normal,True
TXN02087,VAC0079,VAC0219,17468.99,2025-07-07,UPI,,normal,True
TXN02088,VAC0123,VAC0528,8366.83,2025-02-20,IMPS,,normal,True
TXN02089,VAC0435,VAC0294,24721.93,2025-05-21,UPI,,normal,True
TXN02090,VAC0152,VAC0135,10058.07,2025-12-12,UPI,,normal,True
TXN02091,VAC0451,VAC0015,22953.18,2025-05-23,UPI,,normal,True
TXN02092,VAC0083,VAC0075,509.31,2024-07-09,UPI,,normal,True
TXN02093,AC0007,VAC0142,24053.36,2025-03-26,UPI,,normal,True
TXN02094,VAC0069,VAC0047,6037.93,2024-10-18,UPI,,normal,True
TXN02095,COA012,VAC0299,23696.55,2025-09-27,IMPS,,normal,True
TXN02096,VAC0277,VAC0223,16398.37,2025-06-12,UPI,,normal,True
TXN02097,VAC0190,VAC0097,7049.1,2025-03-31,UPI,,normal,True
TXN02098,VAC0003,VAC0222,683.32,2025-05-23,IMPS,,normal,True
TXN02099,VAC0349,VAC0226,21399.94,2024-05-26,UPI,,normal,True
TXN02100,VAC0476,VAC0388,18339.19,2024-08-12,IMPS,,normal,True
TXN02101,VAC0339,VAC0480,16389.4,2025-09-21,UPI,,normal,True
TXN02102,VAC0026,VAC0527,25257.69,2025-06-01,IMPS,,normal,True
TXN02103,VAC0066,VAC0121,26263.15,2024-05-25,UPI,,normal,True
TXN02104,VAC0406,VAC0376,5025.6,2025-06-02,UPI,,normal,True
TXN02105,VAC0428,AC0045,902.28,2025-05-14,IMPS,,normal,True
TXN02106,VAC0413,VAC0322,22692.61,2025-01-30,UPI,,normal,True
TXN02107,VAC0041,VAC0481,21648.58,2024-01-29,UPI,,normal,True
TXN02108,VAC0329,VAC0479,3840.07,2024-07-06,UPI,,normal,True
